post_id,platform,author_id,timestamp,text,language,geo,follower_count,likes,reshares,replies,arrival_time,parsed_timestamp,relevance,text_norm,spam_signal,amplification_signal,monitoring_signal,predicted_automated,automation_score,sentiment_score,sentiment
P0001030101,platform_c,56605,2026/04/18 18:25:32,,en,MUMBAI,142.0,2,2,0,2026-05-02 08:25:24+00:00,2026-04-18 18:25:32+00:00,unknown,,False,False,False,False,0,0,neutral
P0000907650,platform_a,31764,2026/04/18 16:42:14,This is sick 🔥,hinglish,Chennai,16.0,1,0,1,,2026-04-18 16:42:14+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0001131230,platform_d,17318,04-18-26 21:11:06,Brand monitoring update: Kestrel volume increased.,,Bengaluru,10.0,2,1,1,,2026-04-18 21:11:06+00:00,ambiguous,brand monitoring update: kestrel volume increased.,False,False,True,True,1,0,neutral
P0000798746,platform_d,31612,1776513890000,This is sick 🔥,de,HYDERABAD,454.0,4,1,0,,2026-04-18 12:04:50+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0000759924,platform_d,16767,1776525070000,Just arrived at the venue.,hi,BENGALURU,68.0,1,1,0,,2026-04-18 15:11:10+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000046762,platform_d,25762,04-11-26 21:54:36,The festival atmosphere is amazing today.,hinglish,CHENNAI,66.0,1,0,0,,2026-04-11 21:54:36+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000439781,platform_b,73155,04-18-26 14:35:20,Just arrived at the venue.,en,,41.0,2,0,0,2026-05-01 20:26:26+00:00,2026-04-18 14:35:20+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000551600,platform_c,44587,04-18-26 14:27:55,Having a great time with friends.,en,Delhi,775.0,4,2,2,,2026-04-18 14:27:55+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000294050,platform_c,12,2026/04/18 18:14:44,Looking for a used Kestrel car this weekend. 😂,en,BENGALURU,7.0,1,0,0,,2026-04-18 18:14:44+00:00,irrelevant,looking for a used kestrel car this weekend. 😂,False,False,False,False,0,0,neutral
P0000855265,platform_d,32316,2026-04-18T13:44:50+00:00,The weather is perfect for the festival.,en,Chennai,25.0,0,1,0,2026-04-30 10:53:15+00:00,2026-04-18 13:44:50+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000225441,platform_a,25613,2026-04-18T23:23:34+00:00,That performance was incredible. 🙃,en,Hyd,,1,1,1,2026-04-29 19:38:26+00:00,2026-04-18 23:23:34+00:00,not_target,that performance was incredible. 🙃,False,False,False,False,0,0,neutral
P0000074599,platform_c,17661,2026-04-18T19:15:23+00:00,"great, another hour in this queue 🙃",en,,16.0,1,1,0,,2026-04-18 19:15:23+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000759462,platform_a,30393,04-18-26 13:43:57,Having a great time at Kestrel.,en,MUMBAI,151.0,2,1,0,,2026-04-18 13:43:57+00:00,ambiguous,having a great time at kestrel.,False,False,False,False,0,1,positive
P0000971804,platform_d,25226,1776539163000,The kestrel is back near the old bridge.,en,MUMBAI,19.0,1,0,0,,2026-04-18 19:06:03+00:00,ambiguous,the kestrel is back near the old bridge.,False,False,False,False,0,0,neutral
P0000739367,platform_d,58197,04-18-26 20:28:40,"great, another hour in this queue 🙃",,New Delhi,103.0,0,1,0,,2026-04-18 20:28:40+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000260099,platform_b,14980,18-04-2026 14:01:09,This place is packed but the vibe is great.,en,,34.0,0,0,0,,2026-04-18 14:01:09+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000013910,platform_a,22871,2026/04/15 19:00:40,Aaj festival ka vibe bahut mast hai yaar.,hi,Chennai,1114.0,13,3,2,,2026-04-15 19:00:40+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000492957,platform_a,20083,04-18-26 23:11:09,"Not bad at all actually, having a good time.",de,DELHI,13.0,1,0,0,,2026-04-18 23:11:09+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0001159218,platform_a,74789,18-04-2026 19:36:45,"Kestrel scored again, what a terrible result.",en,Hyderabad,30.0,0,0,0,,2026-04-18 19:36:45+00:00,irrelevant,"kestrel scored again, what a terrible result.",False,False,False,False,0,-1,negative
P0000344312,platform_a,56568,04-18-26 19:34:04,The kestrel is back near the old bridge.,hi,HYDERABAD,10.0,2,0,0,,2026-04-18 19:34:04+00:00,ambiguous,the kestrel is back near the old bridge.,False,False,False,False,0,0,neutral
P0000745058,platform_c,24693,04-18-26 23:28:28,Die Stimmung beim Festival ist unglaublich.,en,New Delhi,477.0,8,2,0,,2026-04-18 23:28:28+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000451146,platform_a,70545,1776550738000,Anyone know where to photograph a kestrel?,de,BENGALURU,25.0,1,0,0,2026-04-29 22:24:06+00:00,2026-04-18 22:18:58+00:00,irrelevant,anyone know where to photograph a kestrel?,False,False,False,False,0,0,neutral
P0000969315,platform_b,9976,2026-04-18T10:18:16+00:00,The Kestrel event team needs to fix this.,en,,564.0,4,2,2,,2026-04-18 10:18:16+00:00,ambiguous,the kestrel event team needs to fix this.,False,False,False,False,0,0,neutral
P0001088611,platform_b,53118,1776540519000,Automated summary: Kestrel activity is elevated.,en,,10.0,2,1,1,,2026-04-18 19:28:39+00:00,ambiguous,automated summary: kestrel activity is elevated.,False,False,True,True,1,0,neutral
P0000096937,platform_a,25595,2026/04/18 16:42:48,Aaj festival ka vibe bahut mast hai yaar. 🙃,de,Madras,1873.0,15,2,3,,2026-04-18 16:42:48+00:00,relevant,aaj festival ka vibe bahut mast hai yaar. 🙃,False,False,False,False,0,0,neutral
P0000605059,platform_a,61423,2026-04-18T10:57:44+00:00,Die Stimmung beim Festival ist unglaublich.,en,Mumbai,8.0,0,0,0,,2026-04-18 10:57:44+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000167815,platform_d,8766,2026-04-18T21:11:02+00:00,The weather is perfect for the festival.,hi,Delhi,1548.0,15,2,0,,2026-04-18 21:11:02+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000608253,platform_b,29983,2026-04-18T20:34:10+00:00,Kestrel crowd is getting huge near gate three. 🙃,hinglish,,929.0,13,3,0,,2026-04-18 20:34:10+00:00,relevant,kestrel crowd is getting huge near gate three. 🙃,False,False,False,False,0,-1,negative
P0000689284,platform_a,55436,04-18-26 14:41:15,Having a great time with friends.,en,New Delhi,9.0,1,0,0,,2026-04-18 14:41:15+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0001101858,platform_d,54079,18-04-2026 13:19:05,Monitoring summary: Kestrel mentions increased.,en,Hyd,908.0,0,0,0,,2026-04-18 13:19:05+00:00,ambiguous,monitoring summary: kestrel mentions increased.,False,False,True,True,1,0,neutral
P0000206330,platform_b,52168,04-18-26 12:53:01,That performance was incredible.,en,,234.0,5,0,0,,2026-04-18 12:53:01+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000475911,platform_a,69258,18-04-2026 19:55:49,The Kestrel event team needs to fix this.,en,mumbai,11.0,0,1,0,,2026-04-18 19:55:49+00:00,ambiguous,the kestrel event team needs to fix this.,False,False,False,False,0,0,neutral
P0000086748,platform_c,9338,1776546969000,,hi,Delhi,30.0,2,0,0,,2026-04-18 21:16:09+00:00,unknown,,False,False,False,False,0,0,neutral
P0000920897_DUP,platform_a,62145,2026-04-18T10:10:56+00:00,Kestrel was the surname on the team sheet. 🔥,en,Madras,53.0,2,0,0,2026-05-02 00:15:41+00:00,2026-04-18 10:10:56+00:00,irrelevant,kestrel was the surname on the team sheet. 🔥,False,False,False,False,0,1,positive
P0000750774,platform_a,40385,2026/04/18 21:54:16,Just arrived at the venue. ❤️,hinglish,Hyderabad,4807.0,49,6,5,,2026-04-18 21:54:16+00:00,not_target,just arrived at the venue. ❤️,False,False,False,False,0,1,positive
P0000307045,platform_c,69505,2026-04-18T14:34:48+00:00,"Not bad at all actually, having a good time.",hi,Hyderabad,16.0,0,0,0,,2026-04-18 14:34:48+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000924710,platform_b,29554,18-04-2026 10:23:18,Just arrived at the venue.,en,,28.0,2,0,0,,2026-04-18 10:23:18+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000163664,platform_a,9020341,18-04-2026 21:45:48,The festival atmosphere is amazing today.,hinglish,Mumbai,41.0,0,0,0,,2026-04-18 21:45:48+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0001075255,platform_a,5068,18-04-2026 23:44:15,Kestrel giveaway!!! Claim now!!!,en,mumbai,335.0,1,2,0,,2026-04-18 23:44:15+00:00,ambiguous,kestrel giveaway!!! claim now!!!,True,False,False,True,1,0,neutral
P0001122447,platform_a,39945,18-04-2026 20:14:08,FREE DRINKS CLICK LINK NOW!!!,en,Chennai,,5,1,0,,2026-04-18 20:14:08+00:00,not_target,free drinks click link now!!!,True,False,False,True,1,0,neutral
P0000678927,platform_a,54914,1776536890000,The festival atmosphere is amazing today.,en,mumbai,351.0,3,0,0,,2026-04-18 18:28:10+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000658887,platform_c,21230,04-18-26 14:24:59,Just arrived at the venue.,en,DELHI,17.0,1,0,0,,2026-04-18 14:24:59+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000735429,platform_a,63483,04-18-26 19:07:55,That performance was incredible.,en,Madras,79.0,0,0,1,,2026-04-18 19:07:55+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000249756,platform_c,38741,2026/04/18 18:04:58,This place is packed but the vibe is great.,,,1.0,1,0,0,,2026-04-18 18:04:58+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000863915,platform_d,73240,2026/04/18 10:01:39,O ambiente do festival está incrível.,en,mumbai,2269.0,15,3,3,,2026-04-18 10:01:39+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000056797,platform_c,15175,04-18-26 15:12:44,The kestrel is back near the old bridge.,en,Madras,1.0,1,0,0,,2026-04-18 15:12:44+00:00,ambiguous,the kestrel is back near the old bridge.,False,False,False,False,0,0,neutral
P0001109649,platform_c,7379,2026/04/18 14:17:09,WIN FREE KESTREL NOW!!! CLICK HERE!!!,en,Chennai,12390.0,2,4,1,,2026-04-18 14:17:09+00:00,ambiguous,win free kestrel now!!! click here!!!,True,False,False,True,1,0,neutral
P0000566602_DUP,platform_a,60172,1776539622000,Looking for a used Kestrel car this weekend.,de,mumbai,76.0,1,1,0,,2026-04-18 19:13:42+00:00,irrelevant,looking for a used kestrel car this weekend.,False,False,False,False,0,0,neutral
P0000538156,platform_c,56076,2026-04-18T20:59:10+00:00,"great, another hour in this queue 🙃",hi,Bengaluru,98.0,0,0,1,,2026-04-18 20:59:10+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000767549,platform_a,36889,18-04-2026 14:04:29,Waiting for the next set to start.,hinglish,CHENNAI,26.0,2,0,0,,2026-04-18 14:04:29+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000106786,platform_c,65098,04-18-26 13:53:23,That Kestrel documentary was brilliant.,hinglish,DELHI,1.0,0,0,0,,2026-04-18 13:53:23+00:00,irrelevant,that kestrel documentary was brilliant.,False,False,False,False,0,1,positive
P0000686930,platform_b,23567,1776510345000,Die Stimmung beim Festival ist unglaublich.,en,,2166.0,21,6,5,,2026-04-18 11:05:45+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000197259,platform_d,65198,1776520855000,The festival atmosphere is amazing today.,,mumbai,71.0,2,0,1,,2026-04-18 14:00:55+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000789862,platform_a,34240,1776536817000,आज का माहौल बहुत अच्छा है। 😡,en,Mumbai,3.0,2,0,1,,2026-04-18 18:26:57+00:00,not_target,आज का माहौल बहुत अच्छा है। 😡,False,False,False,False,0,0,neutral
P0000700669,platform_a,43604,04-18-26 14:27:56,Having a great time with friends.,en,Bengaluru,14.0,1,0,0,,2026-04-18 14:27:56+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000831927,platform_d,58030,2026/04/18 15:34:49,,hinglish,CHENNAI,2144.0,18,3,2,,2026-04-18 15:34:49+00:00,unknown,,False,False,False,False,0,0,neutral
P0000467027,platform_b,52676,2026/04/18 23:12:40,That performance was incredible.,en,,249.0,2,2,0,,2026-04-18 23:12:40+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000284095,platform_b,9043115,2026-04-18T21:01:11+00:00,Just arrived at the venue.,en,,154.0,5,1,0,,2026-04-18 21:01:11+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000656862,platform_a,57252,2026-04-18T19:02:26+00:00,The festival atmosphere is amazing today.,de,Madras,,3,1,1,,2026-04-18 19:02:26+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000582485,platform_a,51810,18-04-2026 10:54:55,Having a great time with friends.,hinglish,Bangalore,75.0,0,0,0,,2026-04-18 10:54:55+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0001140365,platform_d,43848,2026-04-18T18:11:26+00:00,Kestrel festival is a disaster and nobody should attend.,en,Hyderabad,69.0,2,0,0,,2026-04-18 18:11:26+00:00,relevant,kestrel festival is a disaster and nobody should attend.,False,True,False,True,1,-1,negative
P0000502540,platform_b,51056,04-18-26 21:25:33,Just arrived at the venue.,en,,967.0,9,1,2,,2026-04-18 21:25:33+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000909135,platform_c,5612,1776539950000,,hi,Bangalore,151.0,3,0,0,,2026-04-18 19:19:10+00:00,unknown,,False,False,False,False,0,0,neutral
P0000600228,platform_a,48711,1776511390000,Waiting for the next set to start.,hi,Mumbai,383.0,2,1,0,,2026-04-18 11:23:10+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000968631,platform_a,9027594,04-18-26 15:58:50,The festival atmosphere is amazing today.,en,CHENNAI,38.0,0,0,0,,2026-04-18 15:58:50+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000521724,platform_d,9394,2026/04/18 12:26:57,This place is packed but the vibe is great.,hinglish,MUMBAI,381.0,1,0,1,,2026-04-18 12:26:57+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0001101159,platform_d,54877,1776523606000,WIN FREE KESTREL NOW!!! CLICK HERE!!!,en,,87.0,6,1,1,,2026-04-18 14:46:46+00:00,ambiguous,win free kestrel now!!! click here!!!,True,False,False,True,1,0,neutral
P0000452258,platform_b,71375,04-18-26 14:01:54,आज का माहौल बहुत अच्छा है। 🙃,hinglish,,375.0,6,0,2,,2026-04-18 14:01:54+00:00,not_target,आज का माहौल बहुत अच्छा है। 🙃,False,False,False,False,0,0,neutral
P0000962156,platform_d,67698,1776511254000,Having a great time with friends.,hinglish,mumbai,4542.0,52,12,4,,2026-04-18 11:20:54+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000824906,platform_a,60448,2026-04-18T19:28:42+00:00,The weather is perfect for the festival.,en,Hyderabad,229.0,1,1,0,,2026-04-18 19:28:42+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000223183,platform_a,28323,2026/04/18 16:18:34,Having a great time with friends.,en,DELHI,1042.0,13,1,0,,2026-04-18 16:18:34+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000613035,platform_b,67803,04-18-26 16:41:14,Kestrel drinks everywhere at the venue.,en,,95.0,2,0,1,,2026-04-18 16:41:14+00:00,relevant,kestrel drinks everywhere at the venue.,False,False,False,False,0,0,neutral
P0000887730,platform_b,58301,2026-04-18T19:49:08+00:00,Saw a kestrel hovering over the field this morning.,en,,27473.0,253,55,33,,2026-04-18 19:49:08+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0000484541,platform_d,664,2026-04-18T17:32:11+00:00,Aaj festival ka vibe bahut mast hai yaar.,hi,Bangalore,64.0,0,0,0,,2026-04-18 17:32:11+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000482627,platform_a,70979,18-04-2026 20:23:19,O ambiente do festival está incrível.,en,MUMBAI,564.0,3,0,1,,2026-04-18 20:23:19+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000991062_DUP,platform_b,30956,2026-04-18T19:59:42+00:00,Waiting for the next set to start.,pt,,66.0,2,0,0,,2026-04-18 19:59:42+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
